rent,area
-0.5913092913202372,-0.22658750024815233
0.6704509428150752,-0.22658750024815233
-1.349046980921689,-0.22658750024815233
-1.0109350729850604,-0.1844297775940741
0.32526228525938017,-0.1844297775940741
-1.8496623647611388,-0.1844297775940741
1.045781490793857,-0.1422720549399959
0.6636363874634843,-0.1422720549399959
0.25082531712542483,-0.1422720549399959
-0.9435746984950032,-0.1422720549399959
1.3333076862774527,-0.1422720549399959
-0.34834052379016334,-0.1422720549399959
-0.29985158560106656,-0.1422720549399959
-0.0846655839874851,-0.1422720549399959
-0.8235318372879766,-0.1001143322859177
-1.1857572731605892,-0.1001143322859177
-0.028051431059767155,-0.1001143322859177
0.3871186078097036,-0.1001143322859177
1.7445462149113529,-0.1001143322859177
-0.03774934347772523,-0.1001143322859177
0.015981764333977296,-0.1001143322859177
-0.6405845003614135,-0.1001143322859177
-0.7713735831307847,-0.1001143322859177
-0.5661473762522851,-0.1001143322859177
0.001566070828364292,-0.1001143322859177
0.018602771157690705,-0.1001143322859177
0.685128830588168,-0.1001143322859177
-0.18164346036567403,-0.057956609631839476
-1.2701542699923862,-0.057956609631839476
-0.9440989310547806,-0.01579888697776127
-1.468303493289055,-0.01579888697776127
0.9315050317692131,-0.01579888697776127
0.2492527754212663,-0.01579888697776127
0.7037382285968267,-0.01579888697776127
-0.229345971727513,0.026358835676316944
0.2450590709182154,0.026358835676316944
-1.4863886587379356,0.026358835676316944
-0.7433286229468119,0.026358835676316944
-0.9456716287341178,0.026358835676316944
0.0864872222323519,0.026358835676316944
0.23405081106357417,0.026358835676316944
1.3238721241021434,0.06851655833039515
-0.32658604237317734,0.06851655833039515
-0.24035438755733318,0.06851655833039515
0.659704877227909,0.06851655833039515
-1.4334438997659045,0.06851655833039515
-0.5962891107001939,0.06851655833039515
0.943823639060538,0.11067428098447336
0.2686482883068356,0.11067428098447336
-0.18374023462961,0.11067428098447336
-0.15150172591776515,0.11067428098447336
-0.610966998473282,0.11067428098447336
-0.6356045250062834,0.11067428098447336
0.1915901573739935,0.11067428098447336
-0.9155298942862087,0.11067428098447336
-0.4809641865559955,0.11067428098447336
1.4889964898473005,0.11067428098447336
-1.3721120437381185,0.11067428098447336
-1.373422547149975,0.11067428098447336
-0.04010831200913664,0.11067428098447336
0.7582552953102615,0.11067428098447336
-1.0699080384690216,0.11067428098447336
-1.2827351495387782,0.11067428098447336
-1.0948077592694985,0.11067428098447336
-1.4098547603648708,0.11067428098447336
0.8001917164400647,0.11067428098447336
-0.119525255498222,0.1528320036385516
0.685128830588168,0.1528320036385516
0.18084409178682742,0.1528320036385516
0.8130347122663405,0.1949897262926298
1.1846957883018492,0.1949897262926298
1.5157309466194113,0.1949897262926298
-0.7200014438504937,0.1949897262926298
-0.08178238289629104,0.1949897262926298
1.202518447532908,0.1949897262926298
1.3943775820005233,0.1949897262926298
-0.6332457124500402,0.237147448946708
-0.0825686537483757,0.237147448946708
0.4819995539487828,0.237147448946708
-0.3488647563499408,0.237147448946708
-0.35358253743759543,0.237147448946708
-1.000188851422721,0.2793051716007862
-0.40207147562668755,0.2793051716007862
-0.40993449609783794,0.2793051716007862
1.2208658072492695,0.3214628942548644
-0.3991884305106718,0.3214628942548644
1.042374057142886,0.3214628942548644
0.6950887812984281,0.3214628942548644
-0.47414963120439935,0.3214628942548644
-1.081702647163329,0.3214628942548644
1.4119385148896317,0.3214628942548644
-0.775829169950959,0.36362061690894265
-0.45082245210808636,0.36362061690894265
0.8182767259137772,0.36362061690894265
-0.4814884191157726,0.36362061690894265
-1.2583596612980787,0.36362061690894265
0.8864232152807408,0.36362061690894265
-0.4505604138157843,0.36362061690894265
-0.7716356214230867,0.36362061690894265
-0.9666398392990191,0.4057783395630208
1.5516389272745297,0.4057783395630208
0.010477556419069828,0.4057783395630208
-0.8473832489440668,0.4057783395630208
-0.0642216059823609,0.4057783395630208
0.1936869316379298,0.4057783395630208
-0.8465968221168143,0.4057783395630208
-1.1016223926086761,0.44793606221709903
0.46732166617569465,0.44793606221709903
-0.36249402302830097,0.44793606221709903
-0.6204025606485912,0.44793606221709903
0.23509912020795531,0.44793606221709903
0.5317989955497365,0.4900937848711772
-1.1121064978911268,0.4900937848711772
-0.07601613668908157,0.4900937848711772
-0.7527643410972945,0.4900937848711772
0.18661018201886348,0.5322515075252555
-0.10877887796070908,0.5322515075252555
-0.8140962751126671,0.5322515075252555
0.8201116178605848,0.5322515075252555
0.3362707010891951,0.5322515075252555
-0.4235639187513715,0.5322515075252555
-0.9768616723264081,0.5322515075252555
1.0033209930794498,0.5322515075252555
0.43298622722473523,0.5322515075252555
-0.7506674108581799,0.5322515075252555
1.910981084068362,0.5744092301793338
-0.726554116884961,0.5744092301793338
1.7744260670421332,0.5744092301793338
-0.9391191116748236,0.5744092301793338
-0.8544599985631381,0.616566952833412
-1.1689827670987332,0.616566952833412
0.30822574090522714,0.616566952833412
-0.22279345466822442,0.6587246754874901
0.730472373418591,0.6587246754874901
1.293992271971363,0.6587246754874901
1.1050168065204669,0.7008823981415683
-0.20785368457800768,0.7008823981415683
0.3323391908536199,0.7008823981415683
-0.2395679607300751,0.7008823981415683
1.2337088030755499,0.7430401207956466
1.8984001265343882,0.7430401207956466
1.2793146961486264,0.7430401207956466
-0.5582843557811393,0.7430401207956466
-0.5134648895353157,0.7430401207956466
1.121266924047367,0.7430401207956466
-0.9016382773652,0.7851978434497248
1.5138963666229506,0.7851978434497248
0.44740207670552135,0.7851978434497248
-0.5915713296125392,0.827355566103803
0.2282845648563647,0.827355566103803
-0.5307636281569439,0.827355566103803
2.5122438552230646,0.827355566103803
-0.8112130740214734,0.827355566103803
2.1709863959525935,0.827355566103803
-0.7669178403354321,0.827355566103803
-0.4374552237220285,0.8695132887578811
-1.4418312307844192,0.8695132887578811
0.05503498437258647,0.9538287340660376
1.3768166491114193,0.9538287340660376
0.28437464119947864,0.9538287340660376
0.9115851303486929,0.9538287340660376
-0.658407471542819,0.9538287340660376
1.0947945055675579,0.9538287340660376
-0.5844945799934729,0.9538287340660376
0.445043108174105,0.9538287340660376
0.7336177687772601,0.9538287340660376
0.15096439563122055,0.9538287340660376
-0.7873618183405563,0.9538287340660376
-0.6555244264268036,0.9538287340660376
-0.0070832204948655395,0.9538287340660376
-0.11795255781889002,0.9959864567201159
1.9670710044363025,0.9959864567201159
-0.9008520065131206,1.0381441793741941
1.6942226967257952,1.0381441793741941
-0.04875760333236676,1.0381441793741941
0.37715865709944346,1.0381441793741941
1.7206951152056043,1.0381441793741941
0.5530294003821136,1.0381441793741941
0.6620638457593254,1.0381441793741941
0.39524366657315596,1.0381441793741941
-0.1729940130672705,1.080301902028272
0.5045404621930167,1.080301902028272
-0.2891053640387271,1.080301902028272
-1.2216653318032942,1.080301902028272
-1.042387310844826,1.080301902028272
-0.12135999146985599,1.080301902028272
-0.2817664201521856,1.1224596246823504
0.6408334409269484,1.1224596246823504
0.5501463552660932,1.1224596246823504
-0.9005899682208186,1.1224596246823504
-1.024826533930896,1.1646173473364287
-1.1246874554251054,1.1646173473364287
2.5594222900003,1.1646173473364287
0.7071453502974511,1.1646173473364287
2.2462101028641484,1.1646173473364287
-0.3027346307170869,1.1646173473364287
-0.09881908322562238,1.1646173473364287
3.1910883659697036,1.2067750699905069
1.2565120615624372,1.2067750699905069
1.666177736541827,1.2067750699905069
-0.05242691930046655,1.2067750699905069
2.865557571542212,1.2067750699905069
-0.7176426312942557,1.248932792644585
0.1894933831100523,1.248932792644585
-0.6867144700190939,1.248932792644585
0.19447320249000893,1.2910905152986631
0.05686956436904705,1.2910905152986631
-0.2282976625831319,1.3332482379527415
0.08963230564067456,1.3332482379527415
-0.345457478674143,1.3332482379527415
-0.07077412304164953,1.3754059606068196
-0.31846082763455646,1.3754059606068196
1.7104728142526953,1.3754059606068196
2.0509438466959136,1.3754059606068196
1.0801169297448165,1.3754059606068196
0.525770555075047,1.3754059606068196
1.61978572859184,1.3754059606068196
-0.7008681252324046,1.3754059606068196
0.006808084475796344,1.3754059606068196
-0.5142511603873952,1.3754059606068196
-6.4708757942749836e-6,1.4175636832608978
0.03459085039228887,1.4597214059149761
-0.20339794178265477,1.4597214059149761
-0.3832000393257271,1.4597214059149761
2.124070623368354,1.4597214059149761
2.076105761763866,1.5018791285690543
4.094293182088763,1.5440368512231324
-0.651068683631451,1.5440368512231324
-0.7430664286793365,1.5440368512231324
0.3168751882036304,1.5440368512231324
3.6909182978267214,1.5861945738772107
0.2804428190135566,1.5861945738772107
0.7252303597711589,1.5861945738772107
-0.536792068631634,1.5861945738772107
0.21727614902654976,1.6283522965312889
2.3809308518442673,1.6705100191853672
0.890616763808618,1.7126677418394454
2.337159538767652,1.7126677418394454
-0.8914164443378113,1.7126677418394454
0.6974477498298397,1.7548254644935235
0.4078246241071298,1.7548254644935235
0.36772278297378747,1.7969831871476019
-0.26577834091758745,1.7969831871476019
1.0090873952618327,1.7969831871476019
-1.704195589187649,1.7969831871476019
0.3229033167279638,1.7969831871476019
0.020175312861849273,1.7969831871476019
0.5354681555426583,1.7969831871476019
1.8459796781097162,1.7969831871476019
-0.7781882944575488,1.7969831871476019
-0.8114752682889484,1.7969831871476019
2.1686277393715288,1.7969831871476019
-1.086158389958682,1.7969831871476019
1.910457007483758,1.7969831871476019
0.9307186049419602,1.8812986324557581
3.1323780626787174,1.8812986324557581
1.2185071506682046,1.8812986324557581
0.3197582333196461,1.8812986324557581
0.7530132816628293,1.9234563551098365
1.2675201654419055,1.9656140777639146
0.508996049013196,1.9656140777639146
0.27939435389400175,2.007771800417993
0.6633743491711822,2.007771800417993
0.31504029625681806,2.007771800417993
0.8916652289281728,2.0920872457261495
-0.22698715917127504,2.1342449683802274
-0.6439917780372063,2.1342449683802274
1.0845725165649958,2.1342449683802274
-0.8861744306903793,2.1342449683802274
1.4027646790562776,2.218560413688384
-0.85498423112291555,2.218560413688384
3.0723569440255893,2.218560413688384
1.5474453787466524,2.218560413688384
0.07574100067001267,2.218560413688384
0.07443049725815581,2.218560413688384
-0.18714751230540808,2.218560413688384
0.4785921202978116,2.218560413688384
0.4125425611699578,2.302875858996541
1.7830752023901848,2.3450335816506187
-0.9537966874975653,2.3450335816506187
3.4602678256376107,2.387191304304697
0.2720557219578068,2.429349026958775
1.012756867205106,2.429349026958775
2.589564180423382,2.429349026958775
0.638474472395532,2.5136644722669317
-1.3506196006134399,2.5558221949210096
1.2979237822069383,2.597979917575088
2.1597162537808234,2.6401376402291663
0.3016732238459336,2.6401376402291663
1.953441581782774,2.6401376402291663
0.2463697303052506,2.6822953628832447
-0.07103631730912494,2.766610808191401
-0.22331768722800183,2.808768530845479
2.7549505844608366,2.8930839761536356
0.09906817976633063,2.8930839761536356
2.1741317913112628,2.935241698807714
2.9612246325581824,2.935241698807714
3.652913386932479,2.935241698807714
-0.44689094187251116,2.9773994214617923
1.0845725165649958,3.061714866769948
3.404177905269696,3.061714866769948
-1.3052759018078384,3.230345757386261
7.073347880604885,3.2725034800403394
0.8686005560496817,3.3568189253484957
-2.033658166807257,3.398976648002574
3.6854136219862785,3.4832920933107303
1.6187372634722852,3.567607538618887
4.66672456623224,3.694080706581121
2.1369133072442876,3.694080706581121
5.14165399741295,3.694080706581121
3.5302495189017336,3.7362384292351996
1.667750278245986,3.778396151889278
2.6907356053294484,3.9048693198515125
2.3091145785836797,3.9048693198515125
3.587387592438908,3.9048693198515125
5.579889333061611,3.9048693198515125
0.740694362421153,3.9048693198515125
0.5944414329769658,3.9048693198515125
-1.5975199563666753,-1.4070037345623423
-1.3752572051340277,-1.2805305666001077
-1.5694749961827072,-0.9854265080215601
-1.176583671289995,-0.8589533400593256
-1.1875920091322232,-0.8589533400593256
-1.2067254837254908,-0.8589533400593256
-0.860750477330125,-0.7324801720970908
-1.1338610572956944,-0.6481647267889343
-0.6114912310330595,-0.5216915588266998
-0.8450242804126554,-0.47953383617262163
-0.4974768103007176,-0.4373761135185434
-1.098739269505074,-0.4373761135185434
-0.9296832375491676,-0.3952183908644652
1.28691567832747,-0.35306066821038695
-1.2392261087172245,-0.1844297775940741
-0.012325390117470999,-0.1844297775940741
0.4518579754760474,-0.1422720549399959
0.5095204375481468,-0.1422720549399959
-0.6222372966202255,-0.01579888697776127
-0.06710480707355466,0.11067428098447336
1.909932618948807,0.2793051716007862
1.104230379693214,0.36362061690894265
-0.9454094344666424,0.36362061690894265
-0.438765727133885,0.4900937848711772
2.12983671360039,0.5322515075252555
0.016505996893754427,0.6587246754874901
2.275041177925022,0.827355566103803
1.2392128550152839,0.9538287340660376
0.5954898980965208,1.2067750699905069
-0.44112469566530166,1.2910905152986631
-0.7747808608065776,1.3754059606068196
0.14126648321326246,1.4597214059149761
-0.6416329654809683,1.6283522965312889
0.45054747206419055,1.7126677418394454
-0.5868535485248844,1.7548254644935235
-0.06710480707355466,1.7969831871476019
1.7835995909251356,2.1342449683802274
2.8721100886014956,2.218560413688384
-0.059765863187008286,2.218560413688384
-0.8969204962775453,-1.6599500704868115
-1.1632164429039373,-1.5756346251786553
-0.5999587386186405,-1.533476902524577
-0.7705871563035269,-1.533476902524577
-1.3144495036784325,-1.4913191798704988
-0.8180277853482426,-1.4070037345623423
-0.7999426198993563,-1.3648460119082642
-0.38949051809271373,-1.3648460119082642
-0.7142351976432845,-1.3648460119082642
-0.43850368884158303,-1.2805305666001077
-0.923130720489879,-1.2383728439460295
-0.22357988149547697,-1.2383728439460295
-0.9603493605320272,-1.2383728439460295
-0.49852511944509903,-1.1540573986378733
-0.23249121111100907,-1.1540573986378733
-0.4655001839060013,-1.1540573986378733
-1.3157600070902893,-0.9432687853674819
-0.47467386376418197,-0.9432687853674819
-0.6468749791284004,-0.9432687853674819
-1.208822257989427,-0.8589533400593256
-0.8384717633533668,-0.8589533400593256
-1.1042434774199812,-0.8167956174052472
-0.3171503242226999,-0.7324801720970908
-1.403564281597884,-0.7324801720970908
0.17717461984355423,-0.7324801720970908
-0.27783490991661014,-0.7324801720970908
-1.4413069982246418,-0.7324801720970908
-0.03670087835817039,-0.6903224494430127
-0.11218646758685397,-0.6481647267889343
-1.198600268986865,-0.6481647267889343
0.04848246731329756,-0.6481647267889343
0.5480494250269835,-0.6481647267889343
-0.9100256863713015,-0.563849281480778
-1.377091941105662,-0.563849281480778
0.20259857320380845,-0.563849281480778
-0.5533045364011827,-0.563849281480778
-0.02018841058861646,-0.5216915588266998
-0.3530583048778183,-0.5216915588266998
-1.1252116099972962,-0.47953383617262163
0.3449201483875984,-0.47953383617262163
-1.590443206747609,-0.47953383617262163
-1.3377766047871587,-0.47953383617262163
-0.650806645339149,-0.4373761135185434
-1.5445752753822306,-0.3952183908644652
-1.7264743031644074,-0.35306066821038695
-1.4546742266106945,-0.35306066821038695
0.22120781523729838,-0.31090294555630876
-0.7844787732245356,-0.31090294555630876
-0.8085920671977597,-0.31090294555630876
0.1936869316379298,-0.31090294555630876
0.07285795555399698,-0.31090294555630876
-1.6478435525398196,-0.2687452229022305
-0.5831840765816164,-0.22658750024815233
-1.0699080384690216,-0.22658750024815233
0.5580093757372436,-0.22658750024815233
0.526294631659651,-0.22658750024815233
-1.0914004815937006,-0.1844297775940741
0.12056062289100967,-0.1844297775940741
0.7042623051814306,-0.1844297775940741
-0.96847441929548,-0.1844297775940741
-1.0363590263453146,-0.1422720549399959
0.5034919970734619,-0.1422720549399959
-1.1084371039354401,-0.1422720549399959
-0.9873458555964453,-0.1001143322859177
-0.7152836627628391,-0.1001143322859177
0.9000529498846208,-0.1001143322859177
0.2736282636619657,-0.1001143322859177
0.6756929564625119,-0.1001143322859177
-0.026478889355608295,-0.1001143322859177
-1.0269233081948372,-0.1001143322859177
1.2392128550152839,-0.1001143322859177
0.7244442448942529,-0.1001143322859177
-1.057065042642741,-0.057956609631839476
0.842914252446774,-0.057956609631839476
-0.29067790574288566,-0.01579888697776127
0.8350512319756282,-0.01579888697776127
-0.7794987978694056,0.026358835676316944
0.7142222558916907,0.026358835676316944
0.6840803654686085,0.06851655833039515
-0.3808412267694839,0.11067428098447336
-0.36380452644015754,0.11067428098447336
-0.4419109665173811,0.11067428098447336
0.7477712680153974,0.11067428098447336
-1.8231900242689167,0.11067428098447336
0.3540936722706056,0.1528320036385516
-0.7960111096637812,0.237147448946708
-0.20863995543008682,0.2793051716007862
0.706883312005149,0.2793051716007862
-0.22724919746357705,0.3214628942548644
1.6043214139914992,0.3214628942548644
-0.7113521525272688,0.36362061690894265
0.4476641149978233,0.36362061690894265
-0.2977548113371303,0.36362061690894265
-0.9032109750445323,0.36362061690894265
0.00444911594438,0.36362061690894265
-0.6154227412686346,0.36362061690894265
-0.5713893898997171,0.36362061690894265
-0.24009234926503117,0.36362061690894265
0.1627589263379415,0.4057783395630208
-0.2796696458882444,0.44793606221709903
-1.0177496283366565,0.44793606221709903
1.5314569875617075,0.44793606221709903
-0.09777077408124095,0.44793606221709903
1.3212511172784296,0.44793606221709903
-0.2854358920954536,0.4900937848711772
-0.9624461347959685,0.4900937848711772
-0.12424303658587663,0.5322515075252555
0.16826297827767556,0.5322515075252555
1.259133068386151,0.5322515075252555
-1.2793277938753935,0.5322515075252555
-0.3449332461143656,0.5322515075252555
-1.0649281411014782,0.5322515075252555
-0.2568666993517085,0.5322515075252555
-1.1679343799667652,0.5322515075252555
-0.5223765311011944,0.5744092301793338
0.012312136415530401,0.5744092301793338
-0.3766475222664333,0.616566952833412
-0.2044462509270362,0.616566952833412
-0.43247524836689843,0.6587246754874901
-0.4067892567143422,0.6587246754874901
0.028824760160252802,0.6587246754874901
0.9847115950707864,0.7008823981415683
-0.45711293087507326,0.7430401207956466
0.5519809352625588,0.7430401207956466
-1.4287261186782498,0.7430401207956466
-0.5753210561104658,0.7851978434497248
-1.6263512653903143,0.7851978434497248
-0.5189689414750498,0.827355566103803
-0.4025957081864647,0.8695132887578811
-0.8578674322141043,0.8695132887578811
-0.9152677000187336,1.0381441793741941
-0.6437297397449043,1.080301902028272
-1.2337219787899036,1.1224596246823504
-0.21466839590477693,1.1646173473364287
2.3264131612301346,1.2067750699905069
1.5138963666229506,1.2067750699905069
0.05713175863652769,1.2067750699905069
0.2012880697919516,1.2910905152986631
3.0775989576729956,1.2910905152986631
1.713355859368711,1.2910905152986631
2.542385745646147,1.3754059606068196
0.43141368552057635,1.3754059606068196
0.2943342799593919,1.4175636832608978
0.4956289766023114,1.4175636832608978
-0.791817561135909,1.4175636832608978
-0.6308867439186288,1.4597214059149761
-0.7003438926726275,1.5018791285690543
0.4416359864734853,1.5440368512231324
0.22251831864915522,1.5861945738772107
0.508734010720894,1.5861945738772107
-0.20706725775075485,1.6705100191853672
-0.5029808622404516,1.7548254644935235
1.4405075516582038,1.7548254644935235
0.5074235073090371,1.7548254644935235
0.6641607759984397,1.7969831871476019
0.915778990826917,1.7969831871476019
2.7397486201031493,1.7969831871476019
1.2798387727332303,1.7969831871476019
2.8052741026464147,1.7969831871476019
-1.2638637132378128,1.7969831871476019
-1.2992475393207403,1.7969831871476019
1.2861292515002172,1.9234563551098365
0.6078088173381925,1.9656140777639146
1.0214060025531577,2.007771800417993
1.8465040666446717,2.218560413688384
0.4363936608757064,2.218560413688384
1.0316279915557198,2.3450335816506187
1.1954418538890152,2.3450335816506187
0.19054169225443895,2.3450335816506187
1.2926817685595062,2.429349026958775
2.125118776537562,2.5558221949210096
0.9986030560166217,2.6401376402291663
2.6034553294188707,2.6401376402291663
2.178587690081789,2.7244530855373226
0.32866971891035135,2.8930839761536356
0.4586725308276382,3.01955714411587
3.527103811592743,3.061714866769948
1.3416950952835538,3.1038725894240264
1.001748451375291,3.2725034800403394
0.5252464784904429,3.2725034800403394
0.29249969996293096,3.694080706581121
-1.55296260640074,-0.47953383617262163
-0.9506514481140692,-0.3952183908644652
0.20915109026309706,0.11067428098447336
-0.4157007423050474,0.5322515075252555
1.8223906166962744,0.7430401207956466
1.7893656811571765,0.827355566103803
-0.9406916533789877,0.9116710114119595
-0.16067524980077239,1.4597214059149761
0.2704828683032965,1.5018791285690543
-1.6614728972057662,-1.3226882892541858
0.07941047261328586,-0.6060070041348562
0.5441179147914084,-0.1422720549399959
-1.5419542685585121,0.11067428098447336
3.1509871487370447,1.9656140777639146
-0.9540587257898673,-0.8589533400593256
-1.0059550976299303,-0.8167956174052472
-1.0274475407546146,-0.6903224494430127
-0.5493730261656075,-0.6481647267889343
-0.9268001924331521,-0.47953383617262163
-0.9692608461227328,-0.9432687853674819
-0.21335773651774173,-0.35306066821038695
-0.4183217491287608,-0.563849281480778
-0.5960270724078919,-0.5216915588266998
-0.854197960270836,-0.3952183908644652
-1.2051528640337403,-0.1422720549399959
0.6662573942872027,0.237147448946708
-0.5360056418043759,0.8695132887578811
-0.939905382526903,0.8695132887578811
-1.4001569259344995,-1.1962151212919512
-0.7829060755452034,-1.1540573986378733
-0.39315983406080857,-0.1422720549399959
1.737993697852064,0.3214628942548644
-0.312956619719649,0.616566952833412
1.2973997056223343,0.6587246754874901
-0.41858378742106284,0.7008823981415683
0.26052307356820953,1.3754059606068196
-2.0658967535066903,-0.9854265080215601
-1.0481535570520406,-0.9432687853674819
-0.7939143353998449,-0.5216915588266998
-1.0788196020473138,-0.4373761135185434
0.28909226631195983,-0.3952183908644652
0.926787094706385,-0.1844297775940741
7.797999762851538e-4,-0.1001143322859177
-0.6010072037381953,-0.01579888697776127
0.63663989239907115,0.4057783395630208
-0.2676130768892214,0.44793606221709903
-0.7129246942314276,0.44793606221709903
-0.3417878507556961,0.827355566103803
-0.4665484930503825,1.2067750699905069
-1.7369583694530675,-1.0275842306756384
-0.5000978171244309,-0.9432687853674819
-0.5066503341837248,-0.6060070041348562
-0.9585146245603933,-0.563849281480778
-0.2699718894454594,-0.3952183908644652
-0.39997470136275126,-0.31090294555630876
0.6017803768635076,-0.2687452229022305
-0.8298224720301367,-0.1422720549399959
0.851564011695524,-0.057956609631839476
0.3590736476257357,0.36362061690894265
0.43088960893597233,0.36362061690894265
0.4259096335808423,0.6587246754874901
0.6345429621599614,0.7851978434497248
-1.6470572816877405,-1.3226882892541858
-0.803874286110105,-1.1540573986378733
-1.5285870401724588,-1.0697419533297166
-1.3058000563800292,-0.8589533400593256
-0.4757221729085634,-0.3952183908644652
-0.8969204962775453,-0.35306066821038695
-1.7796810614349499,-0.1844297775940741
-0.7960111096637812,-0.1844297775940741
0.61488541098209,0.2793051716007862
-1.1202317126297527,-1.6599500704868115
-0.8494800232080081,-1.5756346251786553
-1.4876991621497977,-1.5756346251786553
-0.9634945999155233,-1.533476902524577
-0.775567131658657,-1.4491614572164206
-1.452577374359172,-1.4491614572164206
-0.951961951525931,-1.4491614572164206
-1.729881619834001,-1.3648460119082642
-1.7631685936654011,-1.3648460119082642
-0.8190760944926238,-1.3648460119082642
-0.42880593239879833,-1.3648460119082642
-1.2989855010284383,-1.3226882892541858
-1.8774451696714265,-1.1962151212919512
-1.0675491479251917,-1.1962151212919512
